price_vnd,area_clean,price_per_m2_clean,district,property_type,cluster_kmeans,cluster_tier,dbscan_label,price_per_m2_safe,price_tier_enc,district_enc,log_area,property_type_enc,legal_status_enc,seller_type_enc,bedroom_per_area,bedrooms,frontage
5000000000.0,86.0,58139534.88,Quận Tân Phú,Nhà tôi cần bán căn hộ Carilon 2 diện tích 86m². - Mogi.vn,1,Cao cấp,0,57471264.36781609,1,116,4.465908118654584,8374,33,398,0.034482758620689655,3.0,0.0
5000000000.0,86.0,58139534.88,Quận Tân Phú,"Chính chủ bán căn hộ Carilon 2, diện tích 86m². - Mogi.vn",1,Cao cấp,0,57471264.36781609,1,116,4.465908118654584,4811,33,398,0.034482758620689655,3.0,0.0
2000000000.0,52.0,38461538.46,Quận Bình Thạnh,"Căn Hộ Lê Quang Định 2PN như hình 2,2 tỷ full nội thất, ở ngay sẵn sổ - Mogi.vn",2,Bình dân,0,37735849.056603774,3,110,3.970291913552122,5579,33,398,0.03773584905660377,2.0,0.0
2000000000.0,51.0,39215686.27,Quận Phú Nhuận,"Căn hộ 2,3tỷ kế CV Gia Định Nguyễn Kiệm 2PN nhà mới có nội thất sổ sẵn - Mogi.vn",2,Bình dân,0,38461538.461538464,3,113,3.9512437185814275,5650,33,398,0.038461538461538464,2.0,0.0
2000000000.0,52.0,38461538.46,Quận Gò Vấp,"Căn Hộ Phạm Văn Đồng 2,1 tỷ/2PN ở ngay 52m2 - Sổ Riêng cho vay 70% - Mogi.vn",2,Bình dân,0,37735849.056603774,3,112,3.970291913552122,5587,33,398,0.03773584905660377,2.0,0.0
2000000000.0,51.0,39215686.27,Quận Tân Bình,"Bán Căn Hộ 2PN view Sân Bay 2,3 tỷ/51m2 Full nội thất - cho vay 70% - Mogi.vn",2,Bình dân,0,38461538.461538464,3,115,3.9512437185814275,800,33,398,0.038461538461538464,2.0,0.0
1000000000.0,49.0,20408163.27,Quận Tân Bình,"CH,Tân Sơn Nhất 49m2, được vay, 1tỷ960 sổ hồng riêngỞ liền 2Pn,2WC. - Mogi.vn",2,Bình dân,0,20000000.0,0,115,3.912023005428146,4471,33,398,0.04,2.0,0.0
3000000000.0,70.0,42857142.86,Quận 7,"[Bán Officetel]Sunshine Sky City,Quận 𝟕 Loại 2PN 2WC 70m²-giá:3,2 tỷ - Mogi.vn",2,Bình dân,0,42253521.126760565,3,107,4.2626798770413155,9474,33,398,0.028169014084507043,2.0,0.0
2000000000.0,165.0,12121212.12,Quận 7,💎Bán nhanh căn hộ 3PN chung cư cao cấp SUNSHINE DINAMOMD Q7💎 - Mogi.vn,2,Bình dân,0,12048192.771084337,0,107,5.111987788356544,10356,33,398,0.018072289156626505,3.0,0.0
1000000000.0,60.0,16666666.67,Quận 10,"VỊ TRÍ ĐẮC ĐỊA CC Trần Văn Kiểu,Q10-dt:60m2-2pn 1wc-giá:1tỷ750-shr - Mogi.vn",2,Bình dân,0,16393442.62295082,0,99,4.110873864173311,9382,33,398,0.03278688524590164,2.0,0.0
6000000000.0,86.7,69204152.25,Quận Tân Phú,"Bán nhanh căn 2PN 2 WC 86,7m2 Emerad Full nội thất cao cấp giá 6,5 tỷ - Mogi.vn",1,Cao cấp,0,68415051.31128848,1,116,4.473921899378137,3651,17,398,0.02280501710376283,2.0,0.0
1000000000.0,54.0,18518518.52,Quận 10,"NHANH TAY MUA CH Hòa Bình,Q10-dt:54m²-2pn 2wc-giá:1tỷ720-full nt-shr - Mogi.vn",2,Bình dân,0,18181818.181818184,0,99,4.007333185232471,7989,33,398,0.03636363636363636,2.0,0.0
6000000000.0,82.4,72815533.98,Quận 9 (TP. Thủ Đức),"Bán gấp căn hộ 2PN view sông Elysian Q9, 82,4m2 giá chênh nhẹ đầu tư - Mogi.vn",1,Cao cấp,0,71942446.04316546,1,109,4.423648309364701,3242,17,398,0.023980815347721823,2.0,0.0
1000000000.0,85.0,11764705.88,Quận 7,"TIỄN GẤP CH Belleza,Q7-dt:85m2-2pn 2wc-giá:1tỷ455-ntcb-plrr-ở liền - Mogi.vn",2,Bình dân,0,11627906.976744186,0,107,4.454347296253507,9039,33,398,0.023255813953488372,2.0,0.0
22000000000.0,242.0,90909090.91,Quận Tân Phú,Bán nhanh căn góc Skylinked Villa Celadon City 4PN 4WC 242m2 giá 22 tỷ - Mogi.vn,1,Cao cấp,0,90534979.42386831,2,116,5.493061443340548,3691,17,398,0.01646090534979424,4.0,0.0
10000000000.0,120.7,82850041.43,Quận Tân Phú,"Bán căn 3PN Diamond Centery, view công viên, thanh toán giãn 36 tháng - Mogi.vn",1,Cao cấp,0,82169268.69350863,1,116,4.801558999993482,1234,17,398,0.024650780608052588,3.0,0.0
7000000000.0,96.0,72916666.67,Quận Tân Phú,"Bán căn hộ 2PN 2WC 96m2 Diamond Brilliant Celadon City giá 7,8 tỷ TL - Mogi.vn",1,Cao cấp,0,72164948.45360824,1,116,4.574710978503383,1359,17,398,0.020618556701030927,2.0,0.0
2000000000.0,90.0,22222222.22,Quận 2 (TP. Thủ Đức),"Bán Căn hộ The Sun Avenue. Thiết kế: 90M², 3PN 2WC.Giá bán: 2.150 tỷ - Mogi.vn",2,Bình dân,0,21978021.97802198,0,102,4.51085950651685,881,33,398,0.03296703296703297,3.0,0.0
1000000000.0,67.0,14925373.13,Quận 7,"BÁN NHANH CH Q7 Riverside Complex, Q7-67m²-2pn 2wc-1tỷ9-ntcb-plrr - Mogi.vn",2,Bình dân,0,14705882.352941176,0,107,4.219507705176107,480,33,398,0.029411764705882353,2.0,0.0
2000000000.0,70.12,28522532.8,Quận 7,"CẦN BÁN GẤP CH Sky Garden 3,Q7-dt:70m2-3pn 2wc-giá:2 tỷ-full nt-plrr - Mogi.vn",2,Bình dân,0,28121484.8143982,3,107,4.264368591205649,5995,33,398,0.0421822272215973,3.0,0.0
2000000000.0,16.5,121212121.21,Quận 3,"CỰC HIẾM nhà Bà Huyện Thanh Quan,Q3-dt:16,5m2-2pn 2wc-giá:2tỷ280-ntcb - Mogi.vn",3,Luxury,0,114285714.28571428,2,103,2.8622008809294686,6573,33,398,0.11428571428571428,2.0,0.0
2000000000.0,131.0,15267175.57,Quận 7,"BÁN NHANH CH Sunshine Sky City,Q7-dt:131m2-4pn 3wc-giá:2tỷ1-shr - Mogi.vn",2,Bình dân,0,15151515.151515152,0,107,4.882801922586371,481,17,398,0.030303030303030304,4.0,0.0
2000000000.0,101.0,19801980.2,Quận 7,"Bán căn hộ Scenic Valley,Q7- 3PN 101m2 nhà đẹp 2,8 tỷ - Mogi.vn",2,Bình dân,0,19607843.1372549,0,107,4.624972813284271,1955,33,398,0.029411764705882353,3.0,0.0
1000000000.0,62.0,16129032.26,Quận 7,"[BÁN] Chung Cư River Panorama Q7 - GIÁ: 1,350 tỷ - Diện tích: 62m2 - T - Mogi.vn",2,Bình dân,0,15873015.873015873,0,107,4.143134726391533,9469,33,398,0.031746031746031744,2.0,0.0
2000000000.0,82.0,24390243.9,Quận 4,"BÁN CHUNG CƯ Grand Riverside, Quận 4-83m2 3pn 2wc-Giá 2,150 tỷ - Mogi.vn",2,Bình dân,0,24096385.542168673,3,104,4.418840607796598,372,33,398,0.03614457831325301,3.0,0.0
2000000000.0,83.0,24096385.54,Quận 4,"BÁN CHUNG CƯ Grand Riverside,Q4-83m2 3pn 2wc-Giá 2,15 tỷ - Mogi.vn",2,Bình dân,0,23809523.80952381,3,104,4.430816798843313,373,33,398,0.03571428571428571,3.0,0.0
1000000000.0,72.0,13888888.89,Quận 7,Cần bán căn hộ Hoàng Anh Thanh Bình phường Tân Hưng quận 7 Nhà 73m2 - - Mogi.vn,2,Bình dân,0,13698630.136986302,0,107,4.290459441148391,6185,33,398,0.0273972602739726,2.0,0.0
1000000000.0,66.0,15151515.15,Quận 7,Cần Bán căn Góc diện tích lớn 2 PN chung cư mới Q7 Riverside Comple - Mogi.vn,2,Bình dân,0,14925373.134328358,0,107,4.204692619390966,6054,33,398,0.029850746268656716,2.0,0.0
1000000000.0,93.0,10752688.17,Quận 7,Chủ nhà gửi bán M-One Quận 7- giá: 1 tỷ 990-dt: 93 m2-3pn 2 wc - Mogi.vn,2,Bình dân,0,10638297.872340426,0,107,4.543294782270004,5354,33,398,0.031914893617021274,3.0,0.0
2000000000.0,95.0,21052631.58,Quận 2 (TP. Thủ Đức),"GIÁ TỐT NHẤT 2,1 tỷ-bán căn góc 3pn Homyland Riverside,Q2-3pn - Mogi.vn",2,Bình dân,0,20833333.333333332,0,102,4.564348191467836,6818,33,398,0.03125,3.0,0.0
5000000000.0,74.0,67567567.57,Quận 4,"BÁN Căn Hộ RIVER GATE,Q4-dt:74m²-2pn2wc-giá:5,050tỷ-ntcb-plrr - Mogi.vn",1,Cao cấp,0,66666666.666666664,1,104,4.31748811353631,431,33,398,0.02666666666666667,2.0,0.0
3000000000.0,75.0,40000000.0,Quận Bình Tân,"Căn 75m2 Hoàng Kim Thế Gia sổ hồng, TT 950tr ở ngay, nhà mới, nội thất - Mogi.vn",2,Bình dân,0,39473684.21052632,3,111,4.330733340286331,5537,33,398,0.039473684210526314,3.0,0.0
4000000000.0,83.0,48192771.08,Quận Bình Tân,"Chính chủ căn góc 83m2 Hoàng Kim Thế Gia, sổ hồng, nhà mới, nội thất - Mogi.vn",2,Bình dân,0,47619047.61904762,3,111,4.430816798843313,4897,33,398,0.03571428571428571,3.0,0.0
2000000000.0,51.0,39215686.27,Quận Gò Vấp,"Căn Hộ mới 2PN Nguyễn Bỉnh Khiêm 2,15 tỷ sổ sẵn bao phí Full Nội Thất - Mogi.vn",2,Bình dân,0,38461538.461538464,3,112,3.9512437185814275,5603,33,398,0.038461538461538464,2.0,0.0
4000000000.0,80.0,50000000.0,Quận Thủ Đức (TP. Thủ Đức),"bán căn hộ Fiato Uptown, Tô Ngọc Vân, P. Tam Phú, Q. Thủ Đức, TP. HC - Mogi.vn",2,Bình dân,0,49382716.04938272,1,114,4.394449154672439,9514,33,398,0.024691358024691357,2.0,0.0
8000000000.0,77.0,103896103.9,Quận 7,"Bán căn hộ Scenic Valley 1, căn góc nhà mới 2 phòng ngủ 2wc. Giá 8 tỷ - Mogi.vn",1,Cao cấp,0,102564102.56410256,2,107,4.356708826689592,1940,33,398,0.02564102564102564,2.0,0.0
18000000000.0,252.0,71428571.43,Quận 7,Bán Penthouse Sky Garden 3 - PMH. Nội thất cao cấp. Giá 18.5 ỷ - Mogi.vn,1,Cao cấp,0,71146245.05928853,1,107,5.53338948872752,1030,33,398,0.015810276679841896,4.0,0.0
5000000000.0,72.0,69444444.44,Quận 7,Bán căn hộ Sky Garden 2 – Phú Mỹ Hưng. Giá 5.95 tỷ - Mogi.vn,1,Cao cấp,0,68493150.6849315,1,107,4.290459441148391,1964,33,398,0.0273972602739726,2.0,0.0
5000000000.0,56.0,89285714.29,Quận 7,Siêu phẩm Sky Garden 3 ngắm pháo hoa. Giá chỉ 5.5 tỷ đồng. Full mới - Mogi.vn,1,Cao cấp,0,87719298.24561404,2,107,4.04305126783455,8809,33,398,0.03508771929824561,2.0,0.0
6000000000.0,72.0,83333333.33,Quận 7,"Bán căn hộ Sky Garden 3, 6,6 tỷ, 71,52m2, 3PN, 2WC, đầy đủ nội thất - Mogi.vn",1,Cao cấp,0,82191780.8219178,1,107,4.290459441148391,1973,33,398,0.0410958904109589,3.0,0.0
6000000000.0,81.0,74074074.07,Quận 7,Bán căn hộ Sky Garden-Phú Mỹ Hưng. Có dòng tiền 21tr/tháng. Giá 6.3 tỷ - Mogi.vn,1,Cao cấp,0,73170731.70731707,1,107,4.406719247264253,1978,33,398,0.036585365853658534,3.0,0.0
20000000000.0,510.0,39215686.27,Quận 7,Giá 20 Tỷ- Siêu PENTHOUSE Trên Không- Căn Góc 3 Tầng – Diện Tích 510m2 - Mogi.vn,0,Trung cấp,0,39138943.24853229,3,107,6.236369590203704,6864,33,398,0.0136986301369863,7.0,0.0
5000000000.0,68.0,73529411.76,Quận 7,"Cần bán nhanh căn hộ Sky Garden 3, 2 phòng ngủ 2 toilet. Giá 5.29 tỷ - Mogi.vn",1,Cao cấp,0,72463768.11594203,1,107,4.23410650459726,6419,33,398,0.028985507246376812,2.0,0.0
6000000000.0,74.0,81081081.08,Quận 7,"Thu nhập cố định 35tr/tháng, căn góc 3 phòng ngủ Sky Garden giá 6.8 tỷ - Mogi.vn",1,Cao cấp,0,80000000.0,1,107,4.31748811353631,9140,33,398,0.04,3.0,0.0
5000000000.0,71.0,70422535.21,Quận 7,Bán nhanh căn hộ Sky Garden 1- Lầu cao view đẹp. Giá siêu hot. - Mogi.vn,1,Cao cấp,0,69444444.44444445,1,107,4.276666119016055,3727,33,398,0.027777777777777776,2.0,0.0
9000000000.0,98.0,91836734.69,Quận 7,"Bán Ch sân vườn Sky Garden 3, 9.6 tỷ, 98m2, 3PN, 2WC. - Mogi.vn",1,Cao cấp,0,90909090.9090909,2,107,4.59511985013459,769,33,398,0.030303030303030304,3.0,0.0
5000000000.0,71.0,70422535.21,Quận 7,"Bán CH Sky Garden 1, 2 phòng ngủ. Đang cho thuê 20tr/tháng. Giá 5.3 tỷ - Mogi.vn",1,Cao cấp,0,69444444.44444445,1,107,4.276666119016055,648,33,398,0.027777777777777776,2.0,0.0
6000000000.0,81.0,74074074.07,Quận 7,Bán căn góc Sky Garden 1 - 3 phòng ngủ 2 toilet. Doanh thu 300tr/năm - Mogi.vn,1,Cao cấp,0,73170731.70731707,1,107,4.406719247264253,1303,33,398,0.036585365853658534,3.0,0.0
4000000000.0,56.0,71428571.43,Quận 7,"Bán căn hộ chung cư tại Sky Garden 3, giá 4,9 tỷ, 56,51m2, view đẹp - Mogi.vn",1,Cao cấp,0,70175438.59649123,1,107,4.04305126783455,2224,33,398,0.03508771929824561,2.0,0.0
9000000000.0,160.0,56250000.0,Quận 7,"Bán Duplex Sky Garden 1, 4pn 4wc. Giá chỉ 9.7 tỷ - Mogi.vn",1,Cao cấp,0,55900621.11801242,1,107,5.081404364984463,891,33,398,0.024844720496894408,4.0,0.0
4000000000.0,69.0,57971014.49,Quận 7,"Bán căn hộ Sky Garden 3, 2 phòng ngủ 2 toilet. Giá 4.9 tỷ - Mogi.vn",1,Cao cấp,0,57142857.14285714,1,107,4.248495242049359,1972,33,398,0.02857142857142857,2.0,0.0
3000000000.0,55.0,54545454.55,Quận 11,"Bán căn hộ Cây Mai Quận 11, 55m2, 2 PN, thang máy, nhỉnh 3 tỷ TL - Mogi.vn",2,Bình dân,0,53571428.571428575,1,100,4.02535169073515,1578,33,398,0.03571428571428571,2.0,0.0
1000000000.0,60.0,16666666.67,Quận Tân Phú,"Bán căn hộ Khang Gia Tân Hương Quận Tân Phú, 60m2, 2PN, thang máy - Mogi.vn",2,Bình dân,0,16393442.62295082,0,116,4.110873864173311,1715,17,398,0.03278688524590164,2.0,0.0
4000000000.0,72.0,55555555.56,Quận 7,"Bán Căn hộ Docklands, 99 Nguyễn Thị Thập Quận 7 giá 4.7 tỷ/căn 2pn - Mogi.vn",1,Cao cấp,0,54794520.54794521,1,107,4.290459441148391,864,33,398,0.0273972602739726,2.0,0.0
20000000000.0,146.7,136332651.67,Quận 7,Cho thuê căn hộ The panorama phú mỹ hưng đường tôn dật tiên - Mogi.vn,3,Luxury,0,135409614.08259988,2,107,4.995183189537334,4597,33,398,0.02031144211238998,3.0,0.0
9000000000.0,114.0,78947368.42,Quận 7,"Bán căn hộ Mỹ khag đường nguyễn lương bằng dt 114m2 giá bán 9,2 tỷ - Mogi.vn",1,Cao cấp,0,78260869.56521739,1,107,4.74493212836325,1802,33,398,0.02608695652173913,3.0,0.0
7000000000.0,86.0,81395348.84,Quận 10,🌎 💯Bán căn 2PN full nội thất đẹp giá 7 tỷ•HÀ ĐÔ CENTROSA QUẬN 10• - Mogi.vn,1,Cao cấp,0,80459770.11494254,1,99,4.465908118654584,10171,33,398,0.022988505747126436,2.0,0.0
4000000000.0,60.0,66666666.67,Quận 10,Chủ đầu tư bán căn hộ 1+ 1PN- 2 ban công -Dự án Kingdom 101 Quận 10 - Mogi.vn,1,Cao cấp,0,65573770.49180328,1,99,4.110873864173311,5392,17,398,0.01639344262295082,1.0,0.0
5000000000.0,72.0,69444444.44,Quận 10,Chủ nhà gửi bán Căn hộ 2PN 72m2- Kingdom101 Quận 10- 5.2 tỷ - Mogi.vn,1,Cao cấp,0,68493150.6849315,1,99,4.290459441148391,5353,33,398,0.0273972602739726,2.0,0.0
3000000000.0,102.0,29411764.71,Quận 10,"Bán CH Kingdom 101 Q10, 1PN (50m2) - 3.75 tỷ; 2PN (73m2) - 5 tỷ; 3PN - Mogi.vn",2,Bình dân,0,29126213.59223301,3,99,4.634728988229636,627,17,398,0.019417475728155338,2.0,0.0
4000000000.0,72.0,55555555.56,Quận 10,"thu hồi vốn bán bán 1 trong hai căn 1pn 60m2 4,55tỷ căn 2pn 72m2 4,9tỷ - Mogi.vn",1,Cao cấp,0,54794520.54794521,1,99,4.290459441148391,9628,17,398,0.0273972602739726,2.0,0.0
5000000000.0,61.0,81967213.11,Quận 10,Kẹt vốn gia đình cần bán 1PN+ 61m2 giá 4.5 tỷ chung cư cao cấp Hà Đô Q - Mogi.vn,1,Cao cấp,0,80645161.29032259,1,99,4.127134385045092,7706,17,398,0.016129032258064516,1.0,0.0
4000000000.0,54.0,74074074.07,Quận 10,"♻️ BÁN CĂN 1PN HÀ ĐÔ QUẬN 10 nội thất -hình, View hồ bơi. 4.5tỷ full - Mogi.vn",1,Cao cấp,0,72727272.72727273,1,99,4.007333185232471,10048,17,398,0.01818181818181818,1.0,0.0
8000000000.0,108.0,74074074.07,Quận 10,"Cập nhật giá bán nhiều căn 1PN,2PN,3PN,4PN giá chỉ từ 5 tỷ-có sổ hồng - Mogi.vn",1,Cao cấp,0,73394495.41284403,1,99,4.6913478822291435,6541,22,398,0.027522935779816515,3.0,0.0
8000000000.0,103.0,77669902.91,Quận 10,"Bán căn hộ góc 3PN- 2WC Kingdom 101 Tô Hiến Thành, Quận 10 giá 8,2 tỷ - Mogi.vn",1,Cao cấp,0,76923076.92307693,1,99,4.6443908991413725,3014,17,398,0.028846153846153848,3.0,0.0
5000000000.0,73.0,68493150.68,Quận 10,"🌟 Chuyên Bán nhiều căn 2PN Kingdom101 Quận 10 giá tốt 5,15 tỷ - Mogi.vn",1,Cao cấp,0,67567567.56756757,1,99,4.30406509320417,10180,17,398,0.02702702702702703,2.0,0.0
7000000000.0,86.0,81395348.84,Quận 10,"Bán Căn Hộ Cao Cấp Kingdom 101 Quận 10, 3PN - Giá 7.6 Tỷ Bao thuế phí - Mogi.vn",1,Cao cấp,0,80459770.11494254,1,99,4.465908118654584,807,17,398,0.034482758620689655,3.0,0.0
12000000000.0,152.0,78947368.42,Quận 10,Mua duplex tặng sân vườn 30-60m2 chiết khấu 4.5% - Kingdom101 - Mogi.vn,1,Cao cấp,0,78431372.5490196,1,99,5.030437921392435,7861,17,398,0.0196078431372549,3.0,0.0
2000000000.0,60.0,33333333.33,Quận 10,"🎯 Bán căn hộ Charmington, Cao Thắng, Q10, 1PN (50m2) - 2.5 tỷ - Mogi.vn",2,Bình dân,0,32786885.24590164,3,99,4.110873864173311,10251,9,398,0.01639344262295082,1.0,0.0
7000000000.0,107.0,65420560.75,Quận 10,"Căn hộ Hà Đô Quận 10- 107m2 - 2PN full nội thất đẹp, bếp mở, ĐNam - Mogi.vn",1,Cao cấp,0,64814814.81481481,1,99,4.68213122712422,5737,22,398,0.018518518518518517,2.0,0.0
6000000000.0,86.0,69767441.86,Quận 10,"Bán CH nội thất đẹp 2PN (86m2) Hà Đô Centrosa, Q10 - Hướng Đông Nam - Mogi.vn",1,Cao cấp,0,68965517.2413793,1,99,4.465908118654584,669,17,398,0.022988505747126436,2.0,0.0
6000000000.0,86.0,69767441.86,Quận 10,Kẹt tiền cần bán nhanh căn 2PN 86m2 giá 6.66tỷ view Đông Nam tại Hà Đô - Mogi.vn,1,Cao cấp,0,68965517.2413793,1,99,4.465908118654584,7688,17,398,0.022988505747126436,2.0,0.0
6000000000.0,87.0,68965517.24,Quận 10,"Cần bán căn Hà Đô 2PN, 87m2, view thoáng, lầu cao, Bao thuế phí 6.3 tỷ - Mogi.vn",1,Cao cấp,0,68181818.18181819,1,99,4.477336814478207,6132,17,398,0.022727272727272728,2.0,0.0
3000000000.0,140.0,21428571.43,Quận 10,"Cập nhật giá căn hộ Hà Đô Quận 10 (1PN- 3.8 tỷ, 2PN 5.4 tỷ) - Mogi.vn",2,Bình dân,0,21276595.74468085,0,99,4.948759890378168,6542,33,398,0.014184397163120567,2.0,0.0
3000000000.0,48.0,62500000.0,Quận 10,"Bán căn hộ 1PN Kingdom101 Quận 10, NTCB view thoáng - Mogi.vn",1,Cao cấp,0,61224489.79591837,1,99,3.8918202981106265,1331,17,398,0.02040816326530612,1.0,0.0
8000000000.0,108.0,74074074.07,Quận 10,"Chuyên bán căn hộ Hà Đô Q10, vị trí đẹp, có sổ hồng, giá 4.2 tỷ/1PN. 6 - Mogi.vn",1,Cao cấp,0,73394495.41284403,1,99,4.6913478822291435,4669,17,398,0.01834862385321101,2.0,0.0
5000000000.0,78.0,64102564.1,Quận 10,"Bán căn hộ Kingdom 101 50m2 giá 4.3 tỷ bao hết (thương lượng mạnh), - Mogi.vn",1,Cao cấp,0,63291139.24050633,1,99,4.3694478524670215,1725,17,398,0.012658227848101266,1.0,0.0
5000000000.0,100.0,50000000.0,Quận 10,PKD KINGDOM 101 rổ hàng đầy đủ các căn 1PN-2pn-3PN - Mogi.vn,2,Bình dân,0,49504950.49504951,1,99,4.61512051684126,8511,33,398,0.019801980198019802,2.0,0.0
6000000000.0,91.0,65934065.93,Quận 10,Bán căn 2PN Lớn Hà Đô - căn duy nhất bán 91M2 tầng thấp mở cửa là vườn - Mogi.vn,1,Cao cấp,0,65217391.30434783,1,99,4.5217885770490405,1205,17,398,0.021739130434782608,2.0,0.0
4000000000.0,61.0,65573770.49,Quận 10,Mở bán 25 căn suất nội bộ cuối cùng của chủ đầu tư HÀ ĐÔ GROUP - Mogi.vn,1,Cao cấp,0,64516129.03225806,1,99,4.127134385045092,7951,17,398,0.03225806451612903,2.0,0.0
5000000000.0,73.0,68493150.68,Quận 10,Bán căn hộ KINGDOM101 - 2PN căn góc 73m² full có đầy đủ nội thất - Mogi.vn,1,Cao cấp,0,67567567.56756757,1,99,4.30406509320417,1713,49,398,0.02702702702702703,2.0,0.0
5000000000.0,73.0,68493150.68,Quận 10,"Bán gấp 2PN full KingDom101 Quận 10 gía tốt 5,3 tỷ bao hết - Mogi.vn",1,Cao cấp,0,67567567.56756757,1,99,4.30406509320417,3125,33,398,0.02702702702702703,2.0,0.0
6000000000.0,86.0,69767441.86,Quận 10,"🎄Căn NỘI THẤT ĐẸP 2PN khu Iris 86m2 full nội thất, giá 6.7 tỷ Hà Đô - Mogi.vn",1,Cao cấp,0,68965517.2413793,1,99,4.465908118654584,10241,33,398,0.022988505747126436,2.0,0.0
3000000000.0,50.0,60000000.0,Quận 10,Căn hộ 1PN 48m2- Kingdom101- Quận 10 bán 3.65 tỷ - Mogi.vn,1,Cao cấp,0,58823529.4117647,1,99,3.9318256327243257,5647,17,398,0.0392156862745098,2.0,0.0
3000000000.0,50.0,60000000.0,Quận 10,Chỉ TT 1.1 tỷ sở hữu căn hộ 2PN Kingdom 101 ngay trung tâm Quận 10 - Mogi.vn,1,Cao cấp,0,58823529.4117647,1,99,3.9318256327243257,5201,17,398,0.0196078431372549,1.0,0.0
6000000000.0,86.0,69767441.86,Quận 10,✅ Bán căn 2PN2WC 86m2 Hà Đô Centrosa Quận 10 Giá 6.5 tỷ bao thuế phí - Mogi.vn,1,Cao cấp,0,68965517.2413793,1,99,4.465908118654584,10058,33,398,0.022988505747126436,2.0,0.0
7000000000.0,108.0,64814814.81,Quận 10,🌎 bán căn 2PN+ 108m2 Hà Đô Centrosa Quận 10 Giá 7 tỷ bao thuế phí - Mogi.vn,1,Cao cấp,0,64220183.48623853,1,99,4.6913478822291435,10170,22,398,0.027522935779816515,3.0,0.0
5000000000.0,78.0,64102564.1,Quận 10,"Bán căn hộ Kingdom 101, dt: 78m2 2pn giá 5.2 tỷ nhận nhà ở ngay - Mogi.vn",1,Cao cấp,0,63291139.24050633,1,99,4.3694478524670215,1726,17,398,0.02531645569620253,2.0,0.0
5000000000.0,87.0,57471264.37,Quận 10,Kẹt vốn gia đình cần bán 2PN 87m2 giá 5.89 tỷ chung cư cao cấp Hà Đô Q - Mogi.vn,1,Cao cấp,0,56818181.81818182,1,99,4.477336814478207,7708,17,398,0.022727272727272728,2.0,0.0
8000000000.0,108.0,74074074.07,Quận 10,"🎄Căn NỘI THẤT ĐẸP 2PN+ 108m2 Hà Đô, Ban công Đ.NAM giá 8.1 tỷ - Mogi.vn",1,Cao cấp,0,73394495.41284403,1,99,4.6913478822291435,10243,33,398,0.027522935779816515,3.0,0.0
4000000000.0,61.0,65573770.49,Quận 10,Bán căn 1PN+ 1 đa năng full nội thất như hình Hà Đô Quận 10 giá 4.65tỷ - Mogi.vn,1,Cao cấp,0,64516129.03225806,1,99,4.127134385045092,1184,9,398,0.016129032258064516,1.0,0.0
8000000000.0,108.0,74074074.07,Quận 10,"♻️ BÁN CĂN 2PN+ 108m2 HÀ ĐÔ QUẬN 10 nội thất như hình, B.công Đông nam - Mogi.vn",1,Cao cấp,0,73394495.41284403,1,99,4.6913478822291435,10050,17,398,0.027522935779816515,3.0,0.0
7000000000.0,107.0,65420560.75,Quận 10,Hạ giá bán nhanh căn 2PN+ 1 đa năng (107m2) tòa I4 view thoáng không b - Mogi.vn,1,Cao cấp,0,64814814.81481481,1,99,4.68213122712422,7488,17,398,0.018518518518518517,2.0,0.0
5000000000.0,86.0,58139534.88,Quận 10,"Báo giá CH hà Đô Mùa Covid, 2PN 5.5 TỶ, 2PN + 6.9 TỶ, 3PN + 10.1 TỶ, - Mogi.vn",1,Cao cấp,0,57471264.36781609,1,99,4.465908118654584,4384,22,398,0.022988505747126436,2.0,0.0
7000000000.0,86.0,81395348.84,Quận 10,"🌈 Bán căn 2PN 86m2 khu giá 7,7 tỷ, Hà Đô Centrosa Quận 10 full đẹp - Mogi.vn",1,Cao cấp,0,80459770.11494254,1,99,4.465908118654584,10161,33,398,0.022988505747126436,2.0,0.0
4000000000.0,60.0,66666666.67,Quận 10,Giỏ hàng 7 căn 1PN+60m2 giá hấp dẫn trực tiếp từ chủ đầu tư Kingdom101 - Mogi.vn,1,Cao cấp,0,65573770.49180328,1,99,4.110873864173311,7056,17,398,0.01639344262295082,1.0,0.0
5000000000.0,79.0,63291139.24,Quận 10,Bán căn hộ 2PN 79m2 Kingdom 101 có ban công CĐT HOA LÂM GROUP - Mogi.vn,1,Cao cấp,0,62500000.0,1,99,4.382026634673881,1361,17,398,0.025,2.0,0.0
3000000000.0,50.0,60000000.0,Quận 10,Cần bán căn hộ KINGDOM -1PN giá 3.5 tỷ. Thanh toán 860tr nhận nhà. - Mogi.vn,1,Cao cấp,0,58823529.4117647,1,99,3.9318256327243257,6186,22,398,0.0196078431372549,1.0,0.0
7000000000.0,102.0,68627450.98,Quận 10,Căn hộ ngay trung tâm Q10 - 1PN - 2PN - DUPLEX KINGDOM 101 - Mogi.vn,1,Cao cấp,0,67961165.04854369,1,99,4.634728988229636,5925,17,398,0.02912621359223301,3.0,0.0
4000000000.0,53.0,75471698.11,Quận 10,"Bán căn Kingdom 101-1PN full nội thất, tin đúng 25/4/2022. - Mogi.vn",1,Cao cấp,0,74074074.07407407,1,99,3.9889840465642745,1255,33,398,0.037037037037037035,2.0,0.0
